user_id_cat,key_id_cat,quantity
5240,9313,5
5240,9325,1
5240,11660,2
5240,12509,1
5240,12514,2
5240,12686,2
5241,193,4
5242,8230,1
5242,8386,2
5242,10335,2
5243,7929,2
5243,8072,2
5243,12947,2
5244,9532,2
5245,9633,1
5246,8267,2
5247,9530,2
5247,9533,2
5248,10335,1
5248,10777,1
5249,253,1
5250,9711,1
5250,10491,1
5251,193,2
5251,195,2
5251,230,2
5252,196,2
5253,11544,1
5254,8267,2
5255,195,4
5255,7929,2
5255,8072,2
5255,8152,2
5255,8453,1
5255,9784,1
5255,12350,1
5255,12557,1
5255,13016,1
5256,11509,2
5257,11872,1
5258,2,2
5259,195,2
5260,230,2
5261,192,2
5261,193,2
5262,192,2
5262,193,6
5262,194,4
5262,8002,2
5263,195,2
5263,8573,1
5263,11919,1
5263,11932,1
5263,12250,1
5264,230,2
5264,233,2
5265,193,2
5265,194,2
5266,7929,2
5266,13409,2
5267,9219,2
5268,11546,1
5269,194,2
5270,406,2
5270,9002,6
5270,12236,2
5271,193,2
5272,619,2
5273,195,2
5273,8530,4
5273,9038,4
5273,13361,2
5274,30,2
5274,2793,2
5274,2807,2
5274,8072,2
5274,8499,2
5274,9747,2
5274,9961,2
5274,10090,4
5274,10816,2
5274,11496,2
5274,13538,2
5275,7790,2
5275,7813,4
5275,7814,6
5275,9535,2
5275,9538,8
5275,10733,2
5275,10736,2
5275,10737,4
5275,10758,2
5275,10759,2
5275,10760,2
5275,10762,6
5275,10763,2
5275,10766,2
5276,11570,1
5277,11040,1
5278,193,13
5279,621,2
5279,790,2
5280,195,12
5281,17,1
5282,11544,1
5283,12250,1
5284,193,2
5285,11753,2
5286,2747,2
5287,253,1
5288,193,2
5288,194,2
5289,7929,1
5290,192,1
5291,193,1
5292,10072,2
5292,10379,2
5293,550,2
5294,13016,1
5295,9039,2
5296,193,10
5296,194,2
5296,12686,10
5297,195,2
5298,192,5
5298,193,24
5298,194,5
5298,230,1
5298,231,4
5298,232,4
5298,233,1
5298,7929,1
5298,8697,2
5298,9633,1
5298,9891,2
5299,192,4
5299,193,14
5299,194,2
5299,12328,2
5300,193,4
5300,194,2
5300,232,6
5300,9023,2
5300,12899,2
5300,12901,2
5300,12903,1
5300,12904,1
5300,12906,2
5301,9262,1
5302,8442,1
5303,194,3
5304,192,28
5304,193,25
5304,194,16
5304,232,1
5304,233,6
5305,9535,2
5305,9537,4
5305,11069,2
5305,11075,6
5305,13367,4
5305,13368,2
5305,13369,2
5306,25,1
5306,195,2
5306,230,2
5306,11047,1
5306,12225,1
5307,30,4
5307,9961,2
5307,10792,2
5307,12539,2
5308,193,11
5309,232,1
5310,193,2
5311,11544,1
5312,195,2
5313,221,1
5313,8207,1
5313,8384,1
5313,9456,3
5313,10549,2
5313,11575,2
5313,12105,2
5313,12620,1
5314,195,2
5315,111,2
5315,115,2
5315,118,2
5315,119,2
5315,121,2
5315,127,2
5315,137,2
5315,140,2
5315,142,2
5315,147,2
5315,150,2
5315,195,6
5315,230,10
5315,249,2
5315,2151,2
5315,12225,2
5315,12243,2
5315,12250,2
5315,12325,2
5316,17,1
5317,195,2
5318,192,1
5318,193,4
5318,8359,1
5318,11514,1
5318,11674,1
5318,12328,1
5318,12490,4
5319,5340,1
5319,7664,2
5319,10298,2
5319,10743,2
5319,11027,1
5319,11919,1
5319,13043,1
5320,194,1
5320,195,1
5320,11841,1
5321,9532,2
5322,193,2
5323,195,2
5323,197,2
5324,192,2
5324,193,9
5324,233,2
5325,10411,2
5325,11075,2
5325,12686,2
5326,193,2
5327,9260,2
5327,9261,1
5327,11362,1
5328,8446,1
5328,11544,1
5328,11546,2
5329,253,1
5329,10733,2
5329,11872,1
5330,233,2
5331,253,2
5332,192,1
5333,11919,1
5334,11919,2
5335,192,2
5335,194,2
5335,10892,1
5336,192,2
5336,233,2
5337,135,4
5338,192,14
5338,193,17
5338,194,2
5338,232,2
5338,233,2
5338,12367,2
5339,192,4
5339,193,5
5340,232,2
5341,194,2
5342,140,2
5342,192,4
5342,193,2
5342,230,2
5342,232,4
5342,233,2
5342,1462,2
5342,8558,2
5343,192,8
5343,193,20
5344,9622,1
5344,11872,1
5345,193,4
5345,232,2
5346,193,24
5347,193,6
5348,192,6
5348,193,12
5348,194,6
5348,232,4
5348,253,1
5349,232,2
5350,194,4
5351,195,2
5351,230,4
5352,192,2
5352,193,4
5353,193,8
5353,232,2
5354,233,2
5354,9714,2
5355,192,2
5355,193,6
5355,253,1
5355,11546,1
5356,193,2
5356,195,4
5357,193,4
5357,231,2
5357,232,1
5358,25,1
5358,96,2
5358,194,8
5358,253,4
5358,2579,1
5358,3382,1
5358,8697,2
5358,9583,1
5358,9587,1
5358,9711,1
5359,194,4
5360,193,6
5360,12323,2
5361,192,8
5361,193,6
5361,194,11
5361,233,4
5362,193,12
5363,193,6
5364,193,4
5365,192,4
5366,193,2
5367,192,2
5368,233,1
5369,193,4
5369,195,2
5370,192,2
5370,193,14
5370,195,10
5370,230,5
5370,253,2
5371,193,3
5372,192,4
5372,193,11
5372,194,1
5372,232,3
5373,193,2
5373,232,1
5373,233,2
5374,9711,1
5375,193,2
5376,192,1
5376,193,1
5377,192,8
5377,193,29
5377,194,14
5377,232,10
5378,193,6
5378,194,6
5379,195,2
5379,589,2
5380,9532,6
5380,9535,4
5380,9537,2
5381,192,4
5381,193,4
5382,192,16
5382,193,27
5382,194,2
5382,232,3
5383,10353,2
5384,193,16
5384,194,2
5385,195,2
5385,230,2
5386,193,1
5386,194,2
5387,153,4
5388,8453,1
5388,9709,1
5389,10816,2
5390,192,2
5390,194,1
5390,8430,1
5390,11841,1
5390,13016,1
5391,195,2
5392,195,1
5393,193,3
5394,192,9
5394,193,1
5394,194,4
5394,195,2
5394,230,2
5394,253,3
5394,7247,1
5394,7372,1
5394,7929,2
5394,9511,2
5394,9530,2
5394,9633,1
5394,13520,1
5395,193,8
5396,30,2
5396,7803,2
5396,7929,2
5396,11915,2
5397,193,4
5398,193,2
5399,192,2
5399,193,4
5399,194,3
5399,233,3
5400,193,2
5401,193,4
5402,193,2
5403,345,2
5403,7929,2
5403,8072,2
5403,10152,2
5403,10816,2
5403,12686,4
5403,13409,2
5404,192,1
5404,193,5
5404,8704,1
5404,12638,62
5405,193,6
5406,111,2
5407,192,2
5407,193,9
5407,10226,2
5408,193,1
5409,193,6
5410,192,2
5410,193,6
5410,194,2
5410,195,2
5411,30,2
5411,96,2
5411,192,9
5411,193,2
5411,194,4
5411,232,2
5412,195,2
5412,230,2
5413,193,15
5413,232,1
5413,13559,2
5414,192,9
5414,193,37
5414,194,4
5414,232,4
5415,193,6
5416,192,4
5416,193,8
5416,194,12
5416,195,1
5417,193,6
5418,192,6
5419,7747,2
5419,7873,2
5419,11685,2
5420,193,2
5421,192,2
5421,193,15
5422,192,4
5422,193,1
5422,194,2
5423,192,1
5423,193,8
5423,232,1
5423,12214,1
5424,193,5
5424,253,1
5425,193,10
5425,10755,2
5426,107,2
5426,195,2
5426,230,2
5427,193,16
5428,193,1
5429,193,1
5430,195,2
5431,193,4
5431,7861,2
5431,10493,2
5432,192,2
5433,253,1
5434,193,2
5435,192,2
5435,193,10
5435,194,2
5436,195,4
5437,193,10
5437,233,4
5438,230,1
5438,11553,1
5439,193,1
5439,232,4
5440,192,2
5440,193,4
5441,254,2
5441,11935,1
5442,193,4
5443,106,2
5444,192,1
5444,193,2
5444,194,2
5445,194,2
5446,193,4
5447,192,1
5447,193,2
5448,30,4
5448,194,6
5448,195,2
5448,230,4
5448,10816,2
5448,12459,2
5448,12467,2
5448,12476,6
5448,12477,2
5449,8901,2
5449,12232,2
5450,17,2
5450,142,2
5450,231,2
5450,10978,1
5450,11116,2
5450,12875,1
5451,192,4
5451,193,12
5451,7929,2
5451,8267,2
5452,17,1
5452,230,1
5452,11674,1
5452,11712,1
5452,11841,1
5452,12230,1
5452,13316,1
5453,2628,2
5453,7870,2
5453,11684,2
5454,195,2
5455,193,2
5456,196,2
5456,231,2
5457,193,1
5458,592,2
5459,8257,1
5459,9025,1
5459,9165,3
5459,9176,3
5459,9183,1
5459,9184,3
5459,9185,3
5459,9186,3
5459,9187,2
5459,9188,1
5459,9189,1
5459,9820,1
5459,9978,1
5459,10335,1
5459,11756,1
5459,13033,2
5459,13034,3
5459,13035,2
5459,13036,2
5459,13038,1
5459,13039,2
5459,13040,1
5459,13041,4
5459,13043,1
5460,193,2
5460,253,1
5461,10152,2
5461,12232,2
5462,192,2
5462,193,20
5462,194,2
5463,9035,2
5463,11069,2
5464,129,2
5464,192,4
5464,194,2
5464,230,2
5464,896,2
5464,12323,2
5465,204,4
5465,8275,1
5465,8343,1
5465,8384,3
5465,8696,1
5465,10403,1
5465,11240,3
5465,11274,4
5465,11845,1
5466,230,4
5466,7795,4
5466,7796,2
5466,7798,2
5466,7864,2
5466,11159,6
5466,13273,2
5466,13471,4
5466,13472,2
5466,13481,2
5467,230,4
5468,195,1
5468,230,1
5469,192,1
5470,230,2
5470,577,6
5470,1427,14
5470,1695,2
5471,230,2
5471,12243,1
5472,193,2
5472,232,1
5473,192,1
5473,9711,1
5474,197,1
5474,10152,2
5475,193,1
5475,12686,2
5476,11143,2
5477,193,2
5478,253,1
5479,2437,2
5479,7796,2
5479,8714,2
5479,11681,4
5479,12100,2
5480,192,1
5480,193,2
5480,194,1
5480,232,1
5481,192,5
5481,194,1
5481,10027,2
5482,230,2
5483,193,4
5484,12336,2
5485,13233,1
5486,192,4
5486,8260,1
5486,8264,1
5486,8624,1
5486,10335,1
5487,253,1
5488,10390,1
5489,527,2
5489,1833,4
5490,8267,2
5490,9509,2
5490,13476,2
5491,135,2
5491,193,10
5491,9531,4
5491,11069,2
5492,192,1
5493,192,5
5493,194,7
5493,859,2
5493,8043,2
5493,8052,2
5493,8624,2
5493,10816,4
5493,12946,2
5493,12959,2
5493,13538,2
5494,195,3
5494,230,4
5494,8072,2
5494,12980,1
5495,194,2
5496,230,4
5496,9509,2
5497,195,2
5497,7268,1
5497,9262,1
5498,10742,6
5498,10758,2
5498,11692,2
5499,195,2
5499,8624,1
5499,11020,1
5500,197,2
5500,814,2
5500,970,2
5500,973,2
5500,1260,2
5500,1270,2
5500,1328,4
5500,1359,2
5500,1483,2
5500,1615,2
5500,1728,2
5500,1729,2
5500,1824,2
5500,1858,2
5500,2025,2
5500,2190,2
5500,2215,2
5500,2305,2
5500,2482,2
5500,2768,2
5500,9019,2
5500,9022,2
5501,11546,1
5502,9961,2
5503,1004,2
5504,253,1
5505,2502,2
5505,7872,4
5505,9577,2
5505,10736,2
5505,10746,6
5506,193,2
5507,193,6
5507,232,2
5508,8954,2
5509,253,1
5509,9131,1
5509,9242,2
5509,9635,1
5509,11304,1
5509,13016,1
5509,13022,2
5509,13223,1
5510,12686,2
5511,11546,1
5512,124,2
5513,12997,1
5513,13087,4
5514,192,11
5514,193,14
5514,194,30
5514,195,30
5514,232,2
5514,9633,1
5515,585,2
5515,10538,6
5515,12580,62
5515,13409,2
5516,9829,2
5516,10816,2
5517,193,4
5517,7929,2
5518,12440,2
5518,12486,4
5518,12487,2
5518,12489,2
5518,12490,2
5519,192,4
5519,193,2
5519,195,2
5519,230,4
5520,194,2
5521,8072,2
5521,8497,2
5522,11670,2
5523,11073,6
5524,11919,1
5524,12233,1
5525,192,2
5525,193,2
5525,232,4
5525,2314,4
5525,13063,2
5526,194,4
5526,230,2
5526,1545,2
5526,1546,2
5526,9527,2
5526,9959,2
5526,11072,2
5526,12124,2
5526,12344,2
5526,12487,4
5527,231,1
5527,8234,1
5527,8236,1
5527,9138,1
5527,9958,1
5527,10337,1
5527,10607,3
5527,10632,1
5528,230,2
5528,366,2
5528,371,2
5528,444,2
5528,565,4
5528,600,2
5528,713,2
5528,7813,2
5528,10745,2
5528,10757,6
5528,10758,2
5529,193,4
5529,194,2
5529,233,2
5530,11839,1
5530,12301,1
5531,193,4
5532,253,2
5533,192,2
5533,407,2
5533,408,2
5533,409,4
5533,437,2
5533,634,2
5533,914,4
5533,915,2
5533,928,2
5533,929,2
5533,930,4
5533,931,4
5533,932,2
5533,1664,2
5533,1665,2
5533,2212,2
5534,192,3
5535,193,2
5536,195,1
5536,8072,1
5536,8379,1
5536,8697,1
5536,9566,1
5536,9800,1
5536,10152,1
5536,11574,1
5536,12557,1
5537,9621,1
5537,12903,1
5538,9029,2
5538,9038,2
5538,9538,2
5538,11072,2
5538,11073,2
5539,7847,2
5539,8072,2
5540,473,2
5540,579,2
5540,653,2
5541,193,2
5541,194,2
5541,195,2
5541,230,6
5541,231,4
5541,9021,2
5541,10294,2
5541,10792,2
5541,11139,2
5542,192,2
5542,193,2
5543,8419,1
5543,9633,1
5543,13294,2
5544,10832,2
5544,12930,2
5545,193,1
5546,11919,1
5547,8558,2
5547,9509,4
5547,9521,4
5547,9538,2
5547,9540,2
5547,9541,2
5547,9542,2
5547,9543,6
5548,192,1
5548,193,6
5548,10051,2
5548,11544,1
5548,12241,4
5549,193,3
5550,230,2
5551,12225,1
5552,192,2
5552,9633,1
5552,10834,2
5552,12490,2
5553,193,4
5554,196,2
5555,193,2
5555,194,2
5555,13391,2
5556,253,4
5556,11544,1
5557,253,1
5558,195,2
5558,230,2
5559,192,1
5559,11297,1
5560,765,2
5560,778,2
5560,10816,2
5561,193,4
5561,233,2
5562,150,1
5562,193,15
5562,195,2
5562,196,2
5562,232,2
5562,8843,2
5563,11544,1
5564,193,1
5565,192,6
5565,193,22
5565,194,6
5565,232,2
5565,233,2
5566,253,1
5567,192,2
5567,193,18
5568,194,2
5569,193,13
5570,192,8
5570,193,52
5570,194,2
5570,2831,4
5570,2837,4
5570,8485,2
5570,8849,1
5570,10576,1
5570,10739,2
5570,10745,1
5570,10930,2
5570,11047,1
5570,11107,2
5570,11165,4
5570,11355,1
5570,11385,2
5570,12107,2
5570,13197,2
5571,192,4
5571,193,21
5572,25,1
5572,192,7
5572,193,3
5572,194,6
5572,195,11
5572,230,9
5572,232,2
5572,8001,1
5572,8316,1
5572,9038,1
5572,9633,1
5572,12286,1
5573,193,12
5573,230,2
5573,12959,2
5574,194,1
5575,192,4
5575,193,4
5576,193,8
5577,192,4
5577,193,6
5578,192,1
5578,193,4
5578,11047,1
5578,12970,1
5579,192,4
5580,140,2
5580,193,12
5580,232,2
5581,193,2
5582,192,2
5582,193,10
5583,193,4
5584,193,8
5584,194,4
5584,233,2
5584,253,1
5585,193,6
5586,193,4
5587,193,20
5587,9397,2
5588,192,2
5589,192,2
5589,193,4
5589,194,2
5590,192,2
5590,193,10
5590,194,2
5590,233,4
5591,2235,2
5591,11138,2
5591,11159,2
5591,11160,4
5591,13472,2
5592,192,2
5592,193,10
5592,232,2
5593,192,2
5593,193,7
5594,232,1
5595,193,13
5595,194,3
5596,193,15
5596,194,7
5596,233,2
5596,11705,2
5597,193,2
5597,8754,1
5598,25,1
5598,193,4
5599,233,1
5600,193,2
5600,195,2
5600,8563,4
5600,9956,2
5600,10340,2
5600,11649,2
5600,12107,2
5601,143,1
5601,192,3
5601,193,22
5601,194,10
5601,232,2
5602,195,2
5602,11070,2
5603,193,2
5604,192,4
5604,193,24
5604,194,14
5605,193,2
5605,194,2
5605,230,2
5606,192,4
5606,193,2
5606,8043,2
5607,193,1
5607,233,1
5608,193,16
5608,194,2
5608,232,1
5608,233,1
5609,193,2
5609,253,7
5610,192,6
5610,193,24
5611,192,6
5611,193,14
5611,230,1
5611,232,3
5611,233,4
5612,193,6
5613,192,2
5613,193,2
5613,230,2
5613,232,8
5614,193,10
5614,233,1
5615,193,2
5615,194,8
5616,193,2
5617,192,4
5617,230,2
5617,233,2
5617,253,1
5618,193,3
5618,11549,1
5619,193,2
5620,192,2
5621,195,1
5621,230,1
5621,232,1
5622,193,2
5622,232,1
5622,233,4
5623,193,16
5623,11546,2
5624,38,2
5624,357,2
5624,516,8
5624,555,6
5624,1073,2
5624,1086,2
5624,1314,2
5624,1328,4
5624,1442,4
5624,1449,2
5624,1458,2
5624,1522,2
5624,1529,2
5624,1664,2
5624,1716,6
5624,1807,2
5624,9087,2
5624,9531,2
5624,9538,4
5624,9592,2
5624,10890,8
5624,11069,2
5624,11507,2
5624,12250,2
5624,12287,2
5624,12328,1
5624,12534,8
5625,192,2
5625,193,8
5625,194,2
5626,192,2
5626,193,4
5627,232,1
5628,193,2
5628,346,2
5629,232,2
5629,7748,2
5629,7752,2
5629,7753,2
5630,194,2
5630,232,1
5630,233,4
5631,192,4
5631,194,2
5631,233,2
5632,193,2
5632,194,4
5633,192,4
5633,193,6
5633,194,2
5633,232,4
5633,253,1
5633,12231,2
5634,193,4
5634,195,2
5635,192,8
5635,193,1
5635,230,2
5635,253,1
5636,192,2
5636,193,4
5636,195,4
5637,124,2
5637,127,4
5637,129,2
5637,132,2
5637,135,2
5637,137,2
5637,140,2
5637,142,4
5637,144,2
5637,192,4
5637,193,2
5637,195,38
5637,197,4
5637,230,38
5637,1520,2
5637,1562,2
5637,9347,2
5637,9509,2
5637,10072,2
5637,10226,2
5637,10792,2
5637,11160,2
5637,11705,4
5637,11919,2
5637,12328,2
5637,12811,2
5638,253,2
5638,734,2
5639,193,2
5639,10845,2
5639,12232,4
5640,12232,2
5640,12236,2
5641,8267,4
5641,9525,2
5641,9538,2
5642,914,2
5642,1085,4
5642,1328,2
5642,1449,2
5642,1580,2
5642,1664,2
5642,1771,2
5642,2212,2
5642,8819,2
5642,11365,2
5643,7699,1
5643,7704,1
5643,8749,1
5643,8751,1
5643,8753,1
5643,9632,2
5643,10081,1
5643,11434,1
5643,11634,1
5643,12983,1
5644,253,2
5645,11544,1
5646,137,2
5647,253,1
5648,11072,2
5649,9401,2
5650,11062,2
5650,11063,2
5651,10759,2
5652,10335,2
5653,8043,1
5654,8430,1
5654,8435,2
5654,10267,1
5654,12786,1
5654,13020,1
5655,7818,2
5656,7929,2
5656,10816,2
5656,11919,2
5656,12250,2
5656,12787,1
5657,192,2
5657,193,2
5658,19,1
5658,189,1
5658,212,1
5658,5306,1
5658,8207,1
5658,9720,1
5658,10202,2
5658,11720,1
5658,12033,1
5658,12105,2
5658,13103,2
5659,193,1
5659,232,4
5660,30,2
5660,193,2
5661,192,2
5661,194,2
5661,195,2
5661,10737,8
5661,10745,2
5661,10757,4
5661,10758,4
5661,11697,2
5662,10365,2
5662,10577,2
5663,232,1
5664,2918,1
5664,8719,1
5665,195,4
5665,230,2
5665,231,2
5665,233,4
5666,195,2
5666,230,2
5667,193,9
5668,253,1
5669,8172,2
5669,10370,2
5669,10541,2
5669,11576,2
5669,12336,2
5669,12528,2
5669,12551,2
5669,12649,2
5670,11904,2
5671,9784,1
5672,194,2
5672,8072,2
5673,13365,2
5674,11872,1
5675,230,2
5675,2217,2
5675,2773,2
5675,8123,2
5675,9511,2
5676,195,1
5676,230,2
5676,9661,1
5677,253,2
5678,124,2
5678,192,11
5678,193,7
5678,194,12
5678,230,4
5678,232,1
5678,233,10
5679,8624,1
5680,193,4
5680,232,4
5681,195,1
5681,13245,1
5682,11686,2
5683,194,2
5683,8123,2
5683,9964,2
5684,153,4
5684,156,2
5684,193,8
5684,195,16
5684,197,2
5684,230,4
5684,8573,2
5684,8575,1
5684,10829,2
5684,10894,1
5684,11674,1
5684,12351,1
5684,12815,1
5685,12367,2
5685,12686,6
5685,13256,2
5686,10152,1
5686,11290,1
5686,11923,1
5686,12996,1
5687,193,2
5688,11541,1
5689,9711,1
5690,193,17
5691,195,2
5691,326,2
5691,387,2
5691,8082,2
5691,8987,2
5691,9025,2
5691,9027,2
5691,9032,2
5691,10681,2
5691,12655,2
5692,9564,2
5693,8624,1
5693,10764,2
5693,11932,1
5694,30,2
5695,192,1
5695,193,1
5695,230,2
5695,11297,1
5695,12232,2
5696,230,2
5696,231,2
5696,11553,1
5697,119,2
5697,195,2
5697,9792,1
5697,9797,2
5698,8552,2
5698,10255,2
5698,10741,2
5699,195,2
5700,9531,8
5701,230,2
5701,11144,2
5701,12139,2
5701,13391,2
5702,9397,2
5702,12811,2
5703,233,2
5704,197,2
5705,192,4
5705,193,1
5706,12635,2
5707,193,2
5707,195,2
5707,230,2
5708,253,1
5709,10816,2
5709,12686,2
5710,195,2
5710,9038,2
5710,10816,2
5711,192,2
5711,193,2
5711,197,4
5711,2675,2
5711,8528,2
5711,9030,2
5711,9033,4
5712,193,2
5712,194,2
5712,8002,2
5713,193,5
5713,232,1
5714,193,2
5715,9038,2
5716,193,2
5717,195,4
5717,8446,1
5717,10335,2
5717,11520,1
5717,13016,1
5718,9531,4
5718,9537,2
5718,11067,2
5718,11068,4
5718,11069,2
5718,11070,2
5718,11071,2
5718,11072,2
5718,11073,4
5718,11075,2
5719,195,2
5719,230,4
5719,9032,2
5719,11831,2
5720,6314,1
5721,192,2
5721,11540,1
5722,11541,2
5723,7929,2
5723,8043,2
5724,156,2
5724,192,1
5724,230,2
5724,11839,1
5724,12254,6
5724,12269,4
5724,12278,2
5724,12280,6
5724,12292,4
5724,12298,14
5724,12323,2
5725,193,1
5726,9121,1
5726,13486,2
5727,230,2
5727,10152,2
5727,10816,2
5728,253,1
5729,10003,2
5729,12386,2
5729,12387,2
5730,1737,2
5730,11305,2
5731,41,2
5731,10728,2
5732,9555,2
5732,12328,2
5733,13223,1
5734,195,2
5734,9825,2
5734,9858,2
5734,9864,2
5735,8043,2
5736,7888,1
5736,8624,2
5736,8954,2
5736,9022,2
5736,9025,2
5736,10241,1
5736,11161,2
5736,11170,2
5736,13346,2
5737,602,2
5737,603,2
5737,609,2
5737,610,2
5737,611,2
5737,612,2
5737,624,2
5738,11738,2
5738,12539,2
5739,195,2
5739,230,2
5740,9071,1
5740,12668,1
5741,193,2
5742,195,1
5743,1385,2
5744,193,10
5744,233,2
5745,193,8
5745,195,2
5746,11070,4
5746,11072,2
5746,11073,2
5746,11075,2
5747,11688,2
5747,11938,1
5748,758,2
5748,9531,2
5748,9537,2
5748,9538,2
5748,10255,2
5749,118,2
5750,12416,2
5750,12418,2
5751,10619,2
5751,11544,1
5751,13035,1
5751,13037,1
5751,13041,1
5751,13043,3
5752,11546,1
5753,9979,2
5754,5541,1
5754,6651,1
5754,9566,1
5754,9633,1
5754,12159,1
5755,2205,2
5755,2525,2
5755,9531,2
5755,9858,2
5756,110,2
5756,127,2
5756,129,2
5756,142,2
5756,192,1
5756,195,2
5756,12212,2
5756,12221,2
5756,12225,1
5756,12239,2
5756,12252,2
5756,12261,4
5756,12276,2
5756,12278,4
5756,12300,2
5756,12313,2
5757,9087,2
5758,11919,1
5759,192,2
5759,195,2
5759,233,2
5759,12391,4
5760,140,2
5760,231,2
5760,9018,2
5760,9029,2
5760,9030,4
5760,9270,2
5760,9535,2
5760,9538,2
5760,10275,2
5760,11072,2
5760,12122,4
5760,12226,2
5760,12947,2
5761,11544,1
5762,194,1
5763,25,1
5764,2418,2
5764,10737,2
5765,192,6
5765,193,8
5765,194,2
5766,197,2
5767,230,1
5768,11899,2
5768,11919,2
5768,11935,1
5768,11942,1
5769,192,2
5769,193,2
5769,12323,2
5770,11376,2
5771,193,2
5772,1897,4
5773,107,2
5773,230,2
5773,12267,2
5773,12285,2
5774,11546,1
5775,142,2
5775,197,2
5775,230,4
5775,7929,1
5775,13286,2
5776,192,4
5777,193,6
5778,156,2
5778,195,4
5778,11712,2
5779,195,2
5779,1026,2
5780,193,6
5781,193,2
5782,192,2
5782,193,8
5782,194,4
5783,193,6
5784,193,3
5784,232,1
5784,233,2
5785,193,1
5785,9633,1
5786,193,10
5787,192,2
5788,194,2
5789,193,6
5790,193,4
5791,192,1
5791,193,3
5791,11919,1
5792,193,23
5792,194,6
5792,232,2
5792,233,1
5793,193,12
5794,108,2
5795,193,10
5796,193,3
5796,194,4
5796,232,7
5797,192,4
5797,193,18
5797,194,2
5797,233,4
5798,192,4
5798,194,2
5798,232,2
5799,8446,1
5800,193,6
5801,194,2
5802,193,3
5803,193,6
5804,230,2
5804,233,2
5805,193,26
5805,194,8
5805,232,3
5805,233,2
5805,253,1
5806,193,5
5807,192,2
5807,193,11
5807,194,2
5807,233,2
5808,193,13
5808,194,2
5808,232,2
5808,8000,2
5808,12258,2
5808,12290,4
5808,12331,2
5809,192,2
5809,193,8
5810,193,4
5811,192,4
5812,192,6
5812,193,20
5812,232,2
5813,11079,1
5814,193,7
5815,193,1
5816,9509,2
5816,12557,4
5817,192,11
5817,193,9
5817,233,2
5817,8072,2
5817,10335,2
5818,193,6
5818,194,2
5819,124,2
5819,193,8
5820,192,8
5820,193,2
5820,194,2
5820,195,2
5821,193,4
5821,194,2
5821,11919,2
5822,192,3
5823,193,16
5824,232,1
5825,193,4
5825,194,4
5826,192,10
5826,193,4
5826,230,2
5827,193,2
5828,12490,2
5829,193,6
5830,192,8
5830,193,14
5830,194,4
5831,193,1
5832,194,1
5833,192,4
5833,193,2
5833,194,2
5834,192,2
5834,11069,2
5835,192,2
5835,193,6
5836,194,2
5837,192,4
5837,193,14
5837,194,4
5838,193,4
5839,192,6
5839,193,10
5840,193,11
5840,194,4
5840,232,3
5840,9633,2
5841,193,3
5841,194,14
5841,233,4
5842,193,1
5843,193,8
5844,192,12
5844,193,3
5845,192,3
5845,193,8
5845,253,5
5846,192,4
5846,193,2
5846,194,12
5846,195,2
5847,192,1
5847,230,1
5847,1308,2
5847,8624,1
5847,9029,2
5848,230,2
5849,192,10
5849,193,16
5849,194,2
5850,195,2
5851,193,4
5851,232,2
5851,233,4
5852,195,1
5852,253,1
5853,8032,1
5854,253,1
5855,267,4
5855,9531,2
5856,9035,2
5856,10004,2
5857,192,1
5857,196,2
5857,10745,2
5858,195,1
5858,8043,1
5858,8072,2
5858,8940,2
5858,10152,1
5858,12686,1
5859,193,4
5859,9087,2
5860,9558,2
5861,192,1
5861,193,2
5861,194,2
5861,230,4
5861,870,4
5861,8043,6
5861,10816,6
5861,11072,2
5861,12958,2
5862,192,4
5863,7929,1
5864,193,4
5864,232,1
5864,8613,2
5865,193,2
5865,230,2
5866,193,9
5866,194,6
5866,232,2
5867,233,2
5868,193,2
5869,298,4
5870,195,2
5870,253,1
5870,7842,2
5871,7910,1
5871,7912,1
5871,7913,1
5871,7929,2
5871,7950,2
5871,7985,2
5871,7987,2
5871,7989,2
5871,7991,2
5871,7993,2
5871,7995,2
5871,10090,2
5872,230,2
5873,11161,2
5874,194,2
5875,192,2
5875,193,3
5875,194,5
5875,253,1
5875,865,2
5875,1727,4
5875,12328,2
5875,12906,1
5876,193,2
5876,195,2
5876,10748,2
5877,192,2
5877,193,6
5878,7847,4
5878,8503,2
5878,9747,2
5878,12490,4
5879,9538,2
5880,192,2
5880,193,6
5880,230,4
5880,233,2
5881,8624,1
5882,192,4
5882,193,13
5882,233,2
5882,895,2
5883,9747,2
5883,12013,2
5883,12638,2
5884,193,2
5884,233,2
5885,253,1
5886,9774,2
5887,194,2
5887,9509,4
5887,10766,2
5888,193,4
5888,230,2
5888,232,4
5888,10414,2
5889,193,1
5890,9509,2
5891,12107,2
5891,12387,2
5892,9633,1
5893,12183,1
5893,13012,2
5894,12390,2
5894,12393,2
5895,111,2
5896,194,2
5896,195,6
5896,230,8
5896,12367,2
5897,193,2
5898,8940,4
5898,11546,2
5898,12458,2
5899,193,4
5900,194,2
5901,192,1
5902,193,2
5902,233,2
5902,7880,1
5902,9633,2
5903,11544,1
5904,11660,2
5905,193,4
5905,194,1
5906,30,1
5906,8227,1
5906,9800,1
5906,13003,1
5907,13512,1
5908,253,1
5909,193,2
5909,194,4
5909,195,14
5909,230,8
5909,232,2
5909,12323,4
5910,193,13
5911,253,1
5912,8851,2
5912,10845,4
5913,192,1
5913,232,1
5914,11546,2
5915,11919,1
5916,193,6
5917,13476,2
5918,192,4
5919,1951,2
